,mark,review_text,date
978,10,"
Никого не оставит равнодушным этот чарующий уголок Именно в сторону Балаклавы ездят многие жителя Севастополя для пляжного отдыха. Ведь отсюда можно сесть на катер и недорого (около 2 доллара с носа) доехать к любому из трёх шикарных загородных пляжей: Яшмовому, Золотому или Серебряному. В самой же Балаклаве есть два пляжа по разные стороны Балаклавской бухты, но купаться там не рекомендую, так как в бухте курсирует огромное количество лодок, яхт и катеров, поэтому вода не самое первой чистоты.Будучи в Балаклаве, стоит подняться на один из холмов к древней крепости Чембало, осмотреть этот объект, да и на саму Балаклаву оттуда посмотреть и устроить фотоохоту на неё с высоты.Сходить также стоит и в так называемый музей подводных лодок когда-то строго засекреченный объект, а ныне широко посещаемое и популярное среди туристов место. Правда, самих подводных лодок там вы не увидите, но зато гид расскажет много интересного, покажет бывшие места стоянок подводных лодок, и вы прокатитесь по узкому каналу, предназначенному для их прохода.Минус Балалавы - большое скопление автомобилей и затруднение трафика, особенно в Августе. Порой очень сложно найти место для стоянки в Балаклаве, я с этим сталкивался неоднократно. Из-за этого случаются конфликты местных жителей с заезжими туристами, случалось это и со мной. Платная стоянка, которая есть в центре, не может всех удовлетворить, да и цены там драконовские.А в целом Балаклава - одно из самых романтичных мест в Украине, я так считаю.
      
", 20 декабря 2013
979,9,"
Поехали по совету друзей, не пожалели У нас был выбор, где провести свой отпуск в Крыму. Посмотрели фотоальбом наших друзей, которые минувшим летом релаксировали в Коктебеле и мы сразу, без раздумий решили поехать на отдых в это замечательное место. После въезда в арку с надписью ""Коктебель - страна коньяков"", в окно нашего автомобиля мы видели красивые горы. Как оказалось позже, был Кара-Даг, который считается визитной карточкой этого курорта. По приезду разместились в пансионате ""Голубой залив"", который находится на самой набережной. Питание в Коктебеле доступное по ценам. Предоставляемым выбором блюд и качеством обслуживания понравились такие кафе: Рыбка, Столовка и Ложка. Мы заказывали несколько раз в этих заведениях очень вкусную пиццу, которую нам готовили за несколько минут. Пляж в Коктебеле галечный, местами есть лежаки и зонтики. Из развлечений брали морскую прогулку по акватории вокруг Кара-Дага и были на представлении морских котиков и дельфинов в местном дельфинарии. На набережной предлагают экскурсии в разные места Крыма. Поскольку мы приехали сюда больше за отдыхом у моря, а не для экскурсий, то их не брали. В последний день нашего отдыха мы прошлись по набережной и приобрели памятные сувениры о нашем приятном времяпрепровождении. Сейчас, когда смотришь на сувениры и просматриваешь фотографии, вспоминаешь шум морского прибоя и загадочный Кара-Даг под солнечными лучами.
      
", 20 декабря 2013
980,10,"
Хорошие места с яркой природой субтропиков В Форосе я побывал дважды, один раз летом, а второй - осенью. Летом я заехал в посёлок на один день, чтобы побыть на пляже и прогуляться по Форосскому парку. Сразу понравилось то, что в посёлке не наблюдалось столпотворения автомобилей, удалось довольно легко и быстро отыскать место для стоянки. Пляж в Форосе ничем особо не примечателен, здесь нет таких красивых скал, как, например, в Симеизе и довольно многолюдно. Но дно красивое и море очень чистое, можно заняться и дайвингом, если будет желание. Лежаки платные есть, присутствуют также и несколько кафешек, чебуречная. Вход в море на пляже галечный, пологий.Форосский парк - это самое интересное наряду с Форосской церковью из того, что есть в посёлке. На прогулку по парку лучше отвести не менее часа, можно и побольше. Очень много красивых клумб и зарослей в нём, есть необычные водопады. Вход на территорию парка платный, стоит около 2-3 долларов.Во второй раз в Форосе я побывал осенью, тогда пришлось под вечер срочно искать жильё в посёлке. Сделать это в Октябре удалось довольно быстро через интернет. Две ночи аренды комнаты в Форосе с видом на море обошлись в 20 долларов за ночь за двоих. Во дворе нашего жилища росли плоды инжира, несмотря на середину осени, причём, они были спелые, мы их даже попробовали. Так что с экзотикой, в том числе и фруктовой, в Форосе всё в порядке.Куда стоит съездить, будучи на отдыхе в Форосе, так это в Форосскую церковь, находящуюся на горе над посёлком, там есть видовая площадка с шикарным видом, а также на мыс Сарыч - географически самую южную точку Крыма и всей Украины, до него недалеко.
      
", 19 декабря 2013
981,10,"
Шикарный дворец, который в бинокль можно увидеть даже с вершины горы Ай-Петри В Воронцовском дворце мы побывали во время увлекательного турне по Крыму. Вдруг мы решили заехать и в Алупку, чтобы посетить этот дворец, который построен сразу в нескольких архитектурных стилях. В то время, пока наш приятель приобретал экскурсионные билеты для нас, мы, будучи во дворике, смотрели вверх на зубцы горы Ай-Петри и фотографировали их и использованием оптического зума. Расположился Воронцовский дворец в красивом месте - между морем и одной из самых больших гор крымской гряды.И вот началась увлекательная экскурсия по дворцу. Мы были летом, когда хватало желающих посетить интересные места. Заходили мы в парадные комнаты, дизайн которых практически полностью повторяет быт семьи графа Воронцова. Экспонаты мебели ограждены, дотронуться к ним нельзя. Экскурсовод рассказал нам, что в этих залах присутствуют элементы классического английского интерьера.Больше всего впечатлила нас комната, выдержанная в голубых тонах, на её стенах были цветы из лепки и мебель золотистого цвета. Показали нам и несколько особенных кабинетов, которые являются эксклюзивными экспонатами дворца.Затем мы прошли в Зимний сад, где было разнообразие необычных растений. Здесь также есть различные статуэтки тех времён.Затем мы прошли к той части, где расположен парк. Сверху открылся красивый вид на море. Экскурсовод провел нас к парку по лестнице, по обе стороны которой расположены львы. В этом необычном парке большое количество экзотических деревьев и растений, которые выросли в благодатных субтропиках Алупки.
      
", 19 декабря 2013
982,8,"
Старинные часы, скульптуры, шикарные клумбы - дворец щедро украшен с внешней стороны Массандровский дворец спрятался в окрестностях Массандры, не каждый его сможет найти, ведь указатель на него находится на изгибе Южнобережного шоссе, поэтому некоторые водители его не замечают, а, соответственно, и проезжают мимо дворца. Я дважды бывал у этого объекта, но ни разу не удалось попасть вовнутрь. В первый раз, весной, дворец по какой-то непонятной причине был закрыт, так что походить можно было лишь вокруг него. А во второй раз, зимой, это было в начале Января, в дождливый день, двери дворца тоже перед нами так и не распахнулись. Поэтому я смогу рассказать, что же представляет собой придворцовая территория. К слову, за вход на неё не требуют никаких денег, и осмотреть её можно без каких бы то ни было затрат.Сам дворец расположен на подъёме, к нему ведут симпатичные бежевые ступеньки с белоснежно белыми перилами. Далее начинается небольшой придворцовый сад. Он, конечно, не такой большой, как сад Воронцовского дворца, но тоже по-своему любопытен. Здесь есть клумбы (особенно впечатлили цветы сиреневого цвета), арки, фигуры голов львов, из их пастей течёт вода. Названия некоторых необычных растений подписаны на табличках.С внешней стороны Массандровский дворец украшен скульптурами, есть на нём в верхней его части также старинные часы.Надеюсь в следующий раз наконец-то попасть внутрь дворца и запечатлеть его интерьер, а то всё что-то никак. В любом случае, объект это интересный, находится недалеко от шоссе, так что он заслуживает того, чтобы быть посещённым.
      
", 18 декабря 2013
983,8,"
Замок, конечно, необычен, но властям нужно подумать о нормальной стоянке для автотранспорта Замок Ласточкино гнездо - очень раскрученный туристический объект Крыма. Он расположен на многих сувенирных открытках, посвящённых ЮБК и Крыму в целом. Возможно, такой популярности этого в общем-то небольшого замка поспособствовали держатели ресторана, который располагается в замке. Для этого, быть может, даже специально организовывались конкурсы на лучшую достопримечательность Крыма, чтобы сделать известность Ласточкиного гнезда ещё большей, а поток туристов - многочисленнее. Но, на мой взгляд, этот объект не заслуживает такого внимания, которое ему оказывается.Во-первых, кроме красивых видов со смотровой площадки замка, да и самого замка с внешней стороны здесь и смотреть-то нечего. Посещение ресторана, уютно расположившегося в стенах замка, далеко не каждому па карману, ведь цены там на уровне хороших московских ресторанов, и, тем не менее, в ресторане в пик сезона всегда хватает посетителей. Во-вторых, к замку неудобно приезжать на автомобиле ввиду того, что, особенно в Августе месяце, близко к нему подъехать проблематично - всё забито автотранспортом, причём, как легковушками, так и автобусами с экскурсионными группами. Да и за стоянку дерут баснословную сумму, в пик сезона может доходить до 7-10 долларов, непонятно только, куда идут эти деньги.Мне рассказывали, что лучше посмотреть на этот замок с воды; к подножию скалы, где он расположен, подплывают катера. Как бы то ни было, Ласточкино гнездо хоть и не является самым интересным и комфортным для посещения туристическим объектом Крыма, свою долю славы он снискал. Думаю, этому поспособствовала необычность его расположения на скале у крутого обрыва.
      
", 18 декабря 2013
984,10,"
Там чудеса... Там можно увидеть растения из разных контитентов Посёлок Никита, кроме расположенной ниже его прекрасной береговой полосы с галечным пляжем, славится прежде всего блестящим искусственно созданным природным объектом - Никитским ботаническим садом, гулять по которому можно часами, а выделить на его осмотр целый день - вполне нормально. Для тех, кто хочет отдохнуть изысканно на лоне природы и в объятиях целебного воздуха, лучше всего будет снять жильё прямо в окрестностях НБС, что сделать нетрудно, благо, местные предлагают такие варианты в изобилии.Променад по Никитскому ботаническому саду - это считайте что путешествие по многим уголкам земного шара, почти по всем континентам. Ведь тут произрастают и банановые деревья, и бамбук, и экзотические кактусы из пустынных краёв, и раскидистые пальмы, и... так можно долго продолжать. Счастливые обладатели зеркальных фотоаппаратов смогут запечатлеть всю эту красоту в мельчайших деталях, а затем рассматривать дома и продолжать получать эстетическое наслаждение.Особо крутых спусков-подъёмов на территории Никитского ботанического сада нет, разве что несколько крутоватых лестниц, но хождение по ним выдержат даже пенсионеры, если делать это неспешно.На территории НБС предлагаю продегустировать крымские вина, обычно это 7-9 видов этого изысканного виноградного напитка. Но если вы употребляете алкоголь редко, то от такого букета совмещенных сортов вин может и голова разболеться.Что лучше не пропускать в НБС, так это кактусовую оранжерею. Вход в неё оплачивается отдельно и стоит около 2-3 долларов. В ней произрастают кактусы, которые по высоте превосходят человеческий рост.Посёлок Никита - это, пожалуй, одно из самых изысканных мест отдыха в Крыму.
      
", 17 декабря 2013
985,7,"
Интереснее снаружи, чем изнутри Когда мы прибыли в Евпаторию, то даже не знали, что трамвай для города – это не общественный транспорт, а некая достопримечательность. В наших сибирских городах почти повсеместно есть трамваи, дело обыденное и бытовое. После продолжительных прогулок по Евпатории мы заметили, что колея у трамвая всего одна. Стали интересоваться, и тут выяснилось, что это экскурсионный Трамвай Желаний. Насчет экскурсии могу сказать, что всем советую брать лучше обыкновенную пешую экскурсию по старому городу. Так у вас не только информация отложится по древнему Гезлеву, но и фотографии останутся. А вот через стекло трамвая, да еще и в движении особо не пофотографируешь… Кроме того, приятной я поездку тоже не назову, жара, внутри трамвайчика, как в печке. Но у туристов пользуется большой популярностью, особенно у детей. Видимо, трамваи есть в принципе не во всех городах. Нам же очень интересно было, как же они разъезжаются, если колея одна. Неужели ездят друг за другом по кругу? Но маршрут не кольцевой! Вобщем, караулили мы этих трамваев неделю, но выяснили! У них есть забавные разъезды на рельсах. Один уезжает в кармашек, пропуская второго. Вот это фотографировали с большим удовольствием! Этого мы больше нигде не встречали! Осталось только выяснить, как это они так подгадывают время, чтобы встретиться именно на задвоенныых рельсах? Чудеса!
      
", 16 декабря 2013
986,9,"
Город с душой моря, но на пляж лучше ехать в окрестности Много раз бывал я в Севастополе, причём, и по работе, и на отдыхе. Город просто пропитан духом моря, многие улицы несут названия, так сказать, с морским привкусом, а морской воздух окутывает всю территорию Севастополя. Способствует этому не только прибрежное расположение города, но также и его нахождение на полуострове, с трёх сторон окружённом водами Чёрного моря.В случае, если надумаете останавливаться в Севастополе на ночлег, могу посоветовать недорогую гостиницу под названием Атлантика, расположена она в районе Камышовая бухта, рядом - конечная остановка нескольких троллейбусов. За 20 долларов в этом отеле можно без проблем снять неплохую двухместную комнату.Теперь о том, как в Севастополе хорошо провести время. Приверженцам пляжного отдыха в идеале лучше не купаться в городской черте, так как море в районе севастопольских бухт не такое чистое, как того хотелось бы. Самый лучший вариант - сесть на маршрутку и проехаться в сторону мыса Фиолент, это всего 15-20 километров от города, зато пляжи там ничем не уступают лучшим пляжам Южного берега Крыма. Для тех, кто любит историю, в Севастополе есть прекрасное место - раскопки очень древнего города Херсонеса, где есть и музей древности. Посещение Херсонеса обойдётся в 5-7 долларов.Ну и нельзя не побывать возле центральной площади Нахимова, не побродить по побережью городских бухт. Здесь же неподалёку предлагаются прогулка на катерах по акватории Севастопольской бухты, стоит это удовольствие 6-7 долларов, отказывать себе в нём не советую.Относительная близость Севастополя от ЮБК да и масса собственных интересностей делает этот город прекрасным местом для отдыха!
      
", 16 декабря 2013
987,7,"
Чистое море и невысокие цены Евпаторию я много раз проезжал во время командировок, а также один раз будучи в отпуске, гулял по евпаторийской набережной. Городок этот симпатичный, причём, если вам наскучат городские виды, всегда можно отъехать от города в сторону Сак несколько километров, между этими городами есть прекрасный дикий пляж, там располагается в том числе и автокемпинг и имеется современный аквапарк.Из мест же в самой Евпатории, куда стоит пойти, я бы назвал городской дельфинарий, он оставляет самые добрые и тёплые впечатления и даёт массу положительных эмоций, а также мечеть Джума-Джами, которую сложно пропустить. Ведь её высокие минареты видны прямо с набережной, если идти вдоль береговой полосы.Отдых в Евпатории обойдётся гораздо дешевле, чем отдых на Южном берегу Крыма, примерно раза в полтора-два. И, конечно, здесь нет таких природных богатств, как в южной части полуострова, нет гор, буйной субтропической растительности, каньонов, водопадов и пещер... Но есть добротные песчаные пляжи с чистым морем, неплохая курортная инфраструктура - рестораны, кафе, дискотеки, ночные клубы, другие центры развлечений, и это всё без астрономических цен. Ценовые реалии здесь такие, что, например, для москвичей отдых в Епатории более чем доступен, снять комнату даже за 15 долларов в сутки возможно.Бюджетный отдых - это вовсе не значит, что это плохой отдых. Можно вспомнить хитовую песню группы Ляпис Трубецкой ""Евпатория"", где есть слова: ""Здесь были только я и ты, и для нас цвели цветы..."" Действительно, в Евпатории много зелени, цветов, много и курортных романов тут рождается каждое лето. В общем, есть всё или почти всё для запоминающегося времяпрепровождения.
      
", 16 декабря 2013
988,10,"
Замечательный отдых в Старом городе Евпатории Отдыхала в Евпатории пять лет подряд. Жила в разных частях города, поэтому могу описать преимущества и недостатки каждой из них. Итак, Евпатория состоит из старой части и нового города. Старый город представлен узенькими улочками,  храмами, мечетями, дорожками, выложенными из камня. Новый город  - такой же, как и многие другие города. Те же самые многоэтажки, транспорт и куча людей. Поэтому, для отдыхающих, приехавших в Евпаторию первый раз, рекомендую остановиться в Старом городе. Лично мы  каждый раз находили жилье у частников, хотя в Евпатории огромное количество разнообразных санаториев, пансионатов и гостиниц. В Старом городе сдают чаще всего так называемые «дома на земле», т.е. такие домики с двориками, открывая дверь которых сразу оказываешься в жилом помещении. Сделаны они обычно из камня, поэтому даже в сильную жару в них довольно прохладно. Если говорить о пляжах Евпатории, то одним из лучших считается пляж Солярис, который находится недалеко от набережной Терешковой.  Пляж оборудованный, на его территории есть детский городок с качельками и батутом, большая столовая с доступными ценами, оборудованные места для курения, теневые зоны отдыха с шезлонгами. Единственный минус – пляж очень узкий, поэтому найти свободное место довольно сложно.
      
", 16 декабря 2013
989,9,"
Отдых осенью. Обожаю Евпаторию! У каждого человека есть наверное то любимое место, связанное с какими-то воспоминаниями. Для меня это Евпатория. Трамвайчик - одноколейка, который идёт по прямой от ж/д вокзала к парку Фрунзе, море, песчаные пляжи, деревья акации... В Евпаторию можно ездить отдыхать не только летом, я буквально в прошлом месяце была там с дочерью в ТЕС отеле. За отель рассказывать не буду, скажу коротко - отвечает стандартам обслуживания, хорошие предложения по СПА процедурам, но как и везде дороговато. Скажу лучше куда надо обязательно сходить. Сразу за колхозным рынком (пересечение улиц Интернациональная и Дмитрия Ульянова) есть татарское кафе. Там делают настоящую татарскую самсу в огромных  печах. (всего 10 гр.). Обязательно посетите мечеть дервишей возле Катык базара - энергетика там потрясающая. Редкое место - Кенасы тоже стоит посетить. По ценам. Понятное дело - отдыхать осенью или зимой намного дешевле, а если снимать у частников, то вообще - копейки. Итак, маршрутка - 2 грн.75 коп., трамвай 1.50 коп., билеты в 3D кинотеатр (раньше назывался ""Ракета"") от 60 грн., музей ""Крым в миниатюре"" по улице Фрунзе - 60 грн. (мне не понравилось). В Евпатории были 10 дней, 5 из которых ездили по другим городам Крыма. Такую услугу можно найти в любом туристическом агенстве города.
      
", 14 декабря 2013
990,10,"
Отдыхать в Ялте комфортно в любое время года. Считаю её горно-морским курортом номер один в СНГ Много раз я бывал в Ялте, а как-то даже попробовал зимний отдых в этом прекрасном городе. Мы приехали буквально за день до Нового года. Жильё нашли очень быстро. Немного поторговавшись, добились приятной цены - 19 долларов за комнату со всем удобствами и отдельным входом. При этом, комната находилась на улице Боткинской, а это всего в 2-3 минутах ходьбы от ялтинской набережной.Очень комфортная и мягкая в Ялте зима, убедились на собственных впечатлениях. Не могли надышаться чудным воздухом субтропиков, этой смесью морского воздуха и ароматными и целительными фитонцидами здешних вечнозелёных растений.Что стоит в Ялте посетить? Конечно, местный зоопарк, где животных можно рассмотреть во всех деталях, настолько удобно и близко к посетителям расположены клетки с ними. Ялтинский дельфинарий тоже прекрасное место, дающее море позитива. Стоит также подняться на малой канатной дороге на холм Дарсан, посмотреть на город с высоты, а на верхней точке выпить вкусного вина в кафешке.Для любителей природы поблизости есть ялтинский горно-лесной заповедник, знаменитый и превосходный Никитский ботанический сад, а также заповедник Мыс Мартьян. Кстати, в Никитском ботсаду такая же красота и буйство природы наблюдается зимой, как и летом, совершенно не важно, в какое время года вы туда приедете.Но не только материальным миром живой природы богата Ялта. Здесь большие духовные традиции, многие известные люди, в том числе и писатели, были поклонниками Ялты. Например, Чехов, который жил в Ялте, теперь в том доме - его музей. Посетить стоит, экскурсия по нему очень интересная.Вообще, побывав и в Ялте, и в Сочи, я могу сказать по своим ощущениям, что крымская жемчужина всё же интереснее и уютнее кавказской.
      
", 14 декабря 2013
991,8,"
Для любителей объектов древности Наслаждались отдыхом в Евпатории в июле 2012г. Одной из самых запоминающихся достопримечательностей города является эта мечеть. Ее высокие минареты видны еще с набережной. Очень красивая ночная подсветка. Что касается посещений, то здесь все намного строже, чем в христианском Николаевском соборе, который так же находится неподалеку и очень привлекает внимание туристов. Прилегающий парк собора открыт для посещения, люди свободно проходят и в церковь, и в сад. Ворота мечети же бывали обычно заперты, мы очень часто прогуливались мимо и отметили эту особенность. Конечно, перед такой величественной стариной, а тем более еще и действующей мечетью как-то робеешь, совсем нет желания входить туда без приглашения. Зато внутрь водят экскурсии, хотя фотографировать мечеть изнутри так же нежелательно. Действительно, мечеть очень похожа на Стамбульскую Аю Софию, как отмечают экскурсоводы. Я думаю, все, кто приедет в Евпаторию обязательно увидят Джума-Джами, ведь для такого сравнительного небольшого городка она – настоящее сокровище!
      
", 13 декабря 2013
992,9,"
В Генуэзской крепости история оживает Уже несколько лет подряд мы с мужем и его друзьями ездим в Судак. Мы занимаемся реконструкцией средневековья, а потому живем в Генуэзской крепости. Да-да, именно живем, в палаточном лагере на склоне холма, слева от входа в крепость. Как участники международного рыцарского фестиваля (он называется по-разному - «Генуэзский шлем», «Город мастеров», «Стальная роза»), мы ничего не платим за проживание, однако должны соблюдать определенные правила. Во-первых, не разводить костры, во-вторых, с утра до вечера носить средневековый костюм, и в-третьих, участвовать два раза в день в театрализованных представлениях. В свою очередь, организаторы обеспечивают нас горячей водой из полевой кухни, душем и туалетами, а торговцам предоставляют лотки. 	Питаемся обычно в столовых за пределами  крепости (там дешевле), либо покупаем пирожки, пиццу и квас в торговых точках рядом со входом в крепость. А в ларьке напротив билетных касс готовят самые вкусные в Крыму чебуреки – с мясом, сыром и ассорти! И недорого, всего по 15-20 грн.	Поскольку представления проходят дважды в день (утром и вечером), свободного времени у нас остается не так уж много. Днем, когда солнце печет, мы прячемся от жары в барбакане (это  маленький дворик, который находится между входом в крепость и собственно крепостью). Вечером ходим на пляж, чаще всего возле санатория МВД.	Мне очень нравится приезжать на рыцарский фестиваль в Судак. Всем, кто еще не видел наше представление, советую приехать и посмотреть. Вам понравится современная реконструкция средневековой сказки!
      
", 13 декабря 2013
993,8,"
Дом-корабль Очень впечатлил музей А. Грина в Феодосии. Он не большой, маленькая группка в 10 человек ходит по коридорам с экскурсоводом бочком-бочком, поскольку поместиться в комнатах обыкновенных жилых всем с комфортом - не представляется возможным. Но очень интересный своим набором экспонатов. Совет - лучше прочесть про этот музей заранее, и ходить самим, без группы, больше увидите и прочувствуете. На входе вас встречает символический компас, с названием дома, где жил писатель ""Грин-ландия"".Рабочий кабинет Грина был не привычно прост - стол, стул, несколько портретов.По всему дому-кораблю развешены корабли, канаты, иллюминаторы, астролябии - и прочая морская атрибутика. На стенах в специальных пластиковых коробках, развешены работы А. Грина, его публикации в различных журналах, а так же оригиналы его работ.Час-полтора, проведенных в музее покажется вам не забываемым морским приключением. А на выходе можно покушать в кафе-столовке, за не большие деньги (обед по выбору из разных блюд на одного человека обойдется в 60 гривен).
      
", 13 декабря 2013
994,10,"
Скалы Адалары, на которые можно поплыть, гора Медведь, которую можно покорить - Гурзуф прекрасно подходит для приключенческого тура Это довольно интересное место для отдыха в Крыму. Пляжи в Гурзуфе, как и на всём ЮБК, галечные. Я люблю много плавать, поэтому не мог не поплыть на объект, который называют ""визитной карточкой"" Гурзуфа - на скалы Адалары. Эти две скалы стоят рядом и находятся на не очень большом расстоянии от берега. Доплыть к ним можно за 20-30 минут. На одну из скал забраться нельзя, так как у неё крутые склоны. На вторую же попасть несложно, тут можно и передохнуть после серьёзного заплыва.Очень красивое дно, если нырять и заниматься снорклингом на пляжах Гурзуфа. Там есть и каменные глыбы, и эстетичная подводная растительность. Вот только почти все поселковые пляжи платные, 1-2 доллара придётся платить за вход.Особый разговор - Гурзуфский парк. Обычно проходят туда в составе экскурсии, но можно за 10-20 гривень пробраться туда и самостоятельно. Если его посещают организованные экскурсии, то это говорит о многом, о том, что это особенный природный объект. Самой разнообразной формы кусты растут здесь, некоторые подстрижены в виде шаров, некоторые - в виде пирамид. Есть на территории парка и удивительной красоты фонтан со статуями. Выделять на прогулку по парку лучше всего не менее полутора часов, хотя находиться на его обширной территории можно хоть целый день.Одна из ближайших экскурсий, на которую можно отправиться из Гурзуфа - это посещение знаменитого с советских времён комплекса детских лагерей Артек. Вам покажут обширную и очень красивую территорию комплекса, расскажут много интересного.Ну и с любого пляжа прекрасно Гурзуфа виден ещё один символ посёлка - гора Медведь (Аю-Даг), покорять которую можно отправиться в поисках приключений.
      
", 13 декабря 2013
